id,name,latitude,longitude,address,opening_hours,phone,website,suburb,city,created_at,updated_at
19407,Robert Harris,-37.555672,175.9166996,null,"Mo-Fr 07:00-16:00; Sa,Su 07:00-15:00",null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19408,Henry & Ted Cafe,-37.7180971,176.3426861,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19409,Esquires Coffee,-35.7249652,174.3206118,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19410,Suncourt Sushi,-35.7258205,174.3212597,"60 Cameron Street, Whangārei",null,null,null,Whangārei,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19411,Fresh,-35.7254093,174.3212929,"12 James Street, Whangārei",null,null,null,Whangārei,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19412,Fact-Tree,-36.7547208,174.74058,null,null,+64 9 410 7617,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19413,Morning Bakery and Cafe,-36.7605518,174.7396423,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19414,Little Goodies Cafe Espresso,-36.7606109,174.7396932,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19415,The Great Cafe,-36.7597096,174.7397476,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19416,Ronnies Cafe,-36.8443667,174.764647,null,Mo-Fr 07:00-17:00; Sa 08:00-15:00; Su 08:00-14:00,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19417,Cabbage Tree,-35.7238854,174.3218521,"28 Rathbone Street, Whangārei",null,null,null,Whangārei,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19418,Classic Cafe,-37.0333564,174.8682648,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19419,Palm Court Bakery Cafe,-37.0150411,174.8746837,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19420,Handsome Frog Cafe,-35.7270189,174.3192561,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19421,The Green Bean,-35.725777,174.3196199,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19422,Food for Thought Cafe,-36.7125369,174.7228327,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19423,Bean Grinding Cafe,-36.7263795,174.7479755,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19424,Euro Patisserie Torbay,-36.6959297,174.7519658,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19425,Scout,-36.695569,174.7522292,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19426,La Tropezienne,-36.7138681,174.7476478,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19427,White Flower Cafe,-36.7137372,174.7482707,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19428,Sugar N Cup,-36.7144345,174.7483968,null,Mo-Su 08:00-16:00,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19429,Ginger Snap,-36.7160284,174.7487871,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19430,Bernies,-36.7164288,174.7483545,null,We-Mo 06:00-15:00,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19431,Song's Roast House,-36.716234,174.7483324,null,"""Online orders only""",null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19432,Beans & Cream,-36.7157022,174.7467167,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19433,Cafe Anatolia,-36.7170913,174.7465752,4/26 Anzac Road,11:00-21:00,+64 9 478 1661,https://cafeanatolia.co.nz,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19434,Jamaica Blue,-36.7169556,174.7465679,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19435,Coffee,-36.7166486,174.7466517,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19436,Hotties,-36.8887264,175.8234981,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19437,Beam Me Up Bagels,-45.8547535,170.5190966,"9 North Road, North East Valley",Mo-Su 08:30-14:30; PH 09:30-14:30,+64 22 631 9723,https://beammeupbagels.co.nz,North East Valley,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19438,Lava Glass Blowing Studio (and Cafe),-38.615177,176.1127635,"165 State Highway 5, Wairakei",null,+64 7 374 8400,https://lavaglass.nz/,Wairakei,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19439,Gather Cafe,-36.6133295,174.6833977,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19440,Silver Moon Cafe,-36.6132547,174.6816108,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19441,Bakery and Cafe 2 Go,-36.8781187,174.8548472,Taniwha Street Cycleway,Mo-Fr 05:00-17:00; Sa 06:00-15:00,+64 9 521 3705,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19442,Tri Fusion Cafe,-36.878985,174.855967,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19443,Turo Turo Cafe,-36.8791051,174.8554373,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19444,Mood Kitchen,-36.8632348,174.8776487,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19445,Ronnies,-36.8630454,174.8777251,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19446,Showa Cafe,-36.8693606,174.8594493,"106 West Tamaki Road, Glen Innes, Auckland",null,null,null,null,"Glen Innes, Auckland",2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19447,Chinoiserie,-36.8940104,174.7269082,null,"Tu-Th 17:00-21:00; Fr,Sa 16:00-21:30; Su 16:00-21:00",null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19448,L'Oeuf,-36.8940198,174.7268421,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19449,The Mustard Kitchen,-36.8760993,174.7356504,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19450,Slowlane,-36.8975456,174.8026228,null,null,null,https://slowlane.nz/,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19451,The Car Park Cafe and Bar,-36.7944249,175.0518392,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19452,Forage,-36.8715445,174.7526228,Dominion Road,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19453,Patagonia Chocolates - Ice Creamery & Chocolaterie,-45.0327078,168.6601383,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19454,Pokeno Bacon Cafe,-37.2782681,175.0466363,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19455,Bryant Bakehouse Cafe & Roasts,-37.7573266,175.2471927,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19456,LK Coffee Hub,-37.7652942,175.2531344,318 Te Rapa Road,Mo-Fr 07:00-16:00; Sa-Su 08:00-16:00,+64 7 850 6526,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19457,Laroma Espresso Bar,-37.7868106,175.2657509,"40A Lake Road, Frankton, Hamilton",Mo-Fr 07:30-14:30,+64 7 846 0610,https://laroma.co.nz,Frankton,Hamilton,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19458,Fuze Cafe,-36.8416209,174.6515827,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19459,Manna Kitchen,-36.8375284,174.64606,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19460,New Day Espresso,-36.8399406,174.6512655,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19461,Casa Del Gelato,-36.840078,174.6513051,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19462,Demolition Deli,-36.8407784,174.6515559,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19463,Cafe Anatolia,-36.8444446,174.6519388,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19464,Vinbrux Bakery,-45.1055852,170.9626414,"36b Arun Street, Oamaru",Tu-Sa 08:30-17:00; Su 08:30-14:30,null,null,null,Oamaru,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19465,Cotta,-36.9117563,174.655437,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19466,Cafe Redwoods,-36.8658313,174.5803781,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19467,Vic's Cafe,-43.522066,172.6292401,"132 Victoria Street, Christchurch Central, Christchurch",null,null,http://www.vics.co.nz/,Christchurch Central,Christchurch,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19468,Dawson Falls Cafe,-39.3232369,174.1036865,"1890 Upper Manaia Road, Stratford",10:00-15:00,null,null,null,Stratford,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19469,Unnamed Venue,-36.8944215,174.7746751,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19470,Massey Bakery and Cafe,-36.9666699,174.8249855,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19471,Walnut Cottage Cafe,-36.5748207,174.6888631,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19472,Club Sandwich Lunch and Cafe,-36.8608967,174.750919,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19473,Miann,-36.8565565,174.7460557,"136 Ponsonby Road, Ponsonby, Auckland",null,null,null,Ponsonby,Auckland,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19474,Orphan's Kitchen,-36.8571223,174.7476453,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19475,Newtons Cafe,-36.8630519,174.7582599,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19478,Foundation On George,-36.8636908,174.7796862,11-8 George Street,Mo-Fr 07:00-16:00; Sa-Su 08:00-15:00,+64 9 377 2240,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19479,Altezano Brothers,-36.845422,174.7676056,Commerce Street,Mo-Fr 07:00-14:00; PH off,+64 9 359 9931,https://altezanobrothers.co.nz/,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19480,Hollywood Bakery,-36.9695217,174.7969832,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19481,Autobahn Café Bombay,-37.1939059,174.9820622,null,Mo-Su 06:00-21:00,+64 9 236 0060,https://autobahncafe.co.nz/,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19482,Unnamed Venue,-36.1262101,174.575701,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19483,Local,-39.6335822,176.8293352,"923 Southampton Street West, Saint Leonards, Hastings",null,null,null,Saint Leonards,Hastings,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19484,The Burbs Eatery,-36.8957149,174.8871289,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19485,Aroma Shed Cafe,-36.9141541,174.9035507,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19486,Nishiki Cafe,-36.899355,174.905201,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19487,Columbus Coffee,-36.8993502,174.9011824,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19488,Cafe,-37.7566353,175.7506165,Hawes Street,null,null,http://www.kaimai.co.nz/,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19489,The Bakehouse Cafe,-37.4040196,175.1433469,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19492,Unnamed Venue,-36.1309281,174.1863588,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19493,The Glade Roadhouse,-38.0006296,175.8899469,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19494,Unnamed Venue,-35.5054689,173.3910677,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19495,Unnamed Venue,-35.6292903,174.5045554,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19496,Morish,-39.4967043,176.9190005,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19497,Alley Cats Cafe,-37.9770623,175.7556209,Main Road,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19498,Kai Means Food,-43.5250783,172.6723718,"181 Woodham Road, Avonside, Christchurch",null,null,null,Avonside,Christchurch,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19499,Hollywood Bakery,-36.7414736,174.7159114,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19500,New Deli Cafe,-36.7429346,174.6966049,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19501,Sugar Principle,-36.7428422,174.6973485,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19502,Altura Cafe,-36.7431506,174.699609,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19503,Bubble Tea Cafe,-36.7262449,174.6976409,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19504,Thyme Out Cafe,-36.7243138,174.695127,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19505,Pioneer Pie Company,-36.7241459,174.6939079,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19506,Aroma Bakery and Cafe,-36.7257547,174.6968322,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
3344,Mem's Cafe,51.5515666,-0.1413559,383 Kentish Town Road,null,null,null,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
19507,Cafe Forte,-36.7252806,174.6949629,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19508,Marua Road Cafe,-36.8925176,174.8292172,"159 Marua Road, Mount Wellington",Mo-Su 07:00-15:00,null,https://www.facebook.com/maruaroadcafe/,null,Mount Wellington,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19509,Aqua Cafe,-36.8656028,174.7782948,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19510,The Bean,-36.8650874,174.7792454,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19511,Aura seaside,-36.8407702,174.7648053,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19512,Sierra,-36.8434477,174.7617215,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19513,The Roasted Bean,-42.5227119,172.8299598,"47 Amuri Avenue, Hanmer Springs",null,+64 3 315 7430,https://www.roastedbean.co.nz/,null,Hanmer Springs,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19514,Casa Del Gelato,-36.5865602,174.6952884,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19515,Folds,-36.877864,174.7503013,"297 Dominion Road, Mount Eden",null,null,null,Mount Eden,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19516,VIP Cafe & Lounge,-36.8868495,174.6448906,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19517,Hot Waves Cafe,-36.8898829,175.8228108,"8 Pye Place, Hot Water Beach",09:00-15:00,null,https://www.hotwavescafe.co.nz,null,Hot Water Beach,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19518,Twisted Cafe,-37.9774332,175.7560647,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
3343,Doppio Coffee Warehouse,51.5461366,-0.1421266,"177 Kentish Town Road, London",null,null,null,null,London,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
19519,GAP Cafe,-42.449963,171.2104929,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19520,Blanchy's,-42.44976,171.2100691,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19521,Route 72 Cafe Bar Emporium,-43.3114532,172.3782546,1697 Cust Road,null,+64 3 312 5595,https://www.route72.co.nz/,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19522,Mangawhai Deli,-36.0943837,174.5875758,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19523,The York Street Cafe,-35.2630319,174.1227972,null,null,+64 9 403 7360,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19524,Kingston Corner,-45.3382625,168.7238952,null,null,+64 3 248 8596,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19525,Wahi,-35.6097871,174.5245546,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19526,Kea Cafe,-45.4156249,167.7144101,null,07:30-18:00,+64 3 249 7334,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19527,Tuatara,-46.411416,168.346966,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19528,Temptations,-46.4101507,168.3476323,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19529,auction house,-46.4105232,168.3486953,"20 Don Street, Invercargill",null,null,null,null,Invercargill,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19530,The Batch Cafe,-46.4097669,168.3538816,null,Mo-Fr 07:00-16:30; Sa-Su 08:00-16:00,+64 3 214 6357,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19531,Industry,-46.4043015,168.3416595,"33 Arena Avenue, Invercargill",Mo-Fr 07:00-16:00,+64 3 218 9263,null,null,Invercargill,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19532,Jesse's on the Waterfront,-34.9910154,173.5363658,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19533,Sweet Rose Espresso,-38.2186273,175.8701387,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19534,Bakehouse Cafe and Roast,-38.2184779,175.8704618,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19536,Yours,-45.8751185,170.5018012,43 Moray Place,Mo-Tu off; We-Sa 12:00-21:00+; Su 12:00-18:00,null,https://yours.possibilities.industries/,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19537,Sargoods,-45.8745302,170.5041632,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19538,thistle,-45.8746751,170.5037691,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19539,Woof!,-45.8744959,170.5054395,null,Mo-Tu off; We-Sa 16:00-22:00; Su 14:00-22:00,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19540,Mazagran,-45.8748848,170.5020214,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19541,the kitchen table,-45.8738694,170.5013443,null,"Mo-Fr 08:00-15:00, Sa 09:00-15:00",null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19542,Rhubarb Cafe,-38.0686864,175.6500945,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19543,Laneway,-45.8734622,170.5047851,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19544,the good oil,-45.8695401,170.5063931,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19545,Charlie Sparrow’s Cafe,-45.8739399,170.5025249,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19546,Tulip Cafe,-36.1583952,174.4411325,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19547,Whole Life Cafe,-36.1096577,174.3543014,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19548,Waitaki Braids,-44.732296,170.4694478,"61 Bledisloe Street, Kurow","07:00-09:00 ""guest breakfast"",17:00-20:00 ""by reservation"", 08:00-15:00",+64 27 633 3913,https://waitakibraids.com/dining/,null,Kurow,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19549,Cafe Mint,-43.4997513,172.5868585,"266 Wairakei Road, Bryndwr, Christchurch",null,null,null,Bryndwr,Christchurch,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19550,Musterers Hut,-44.2600913,170.1023196,null,Mo-Su 09:00-15:00,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19551,Me & You,-37.6885794,176.1681216,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19552,Grindz Cafe,-37.6885067,176.168015,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19553,Elizabeth Street Café and Eatery,-37.687084,176.1649933,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19554,The Cottage,-37.6890052,176.1677833,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19555,The Origin,-43.5062558,172.6363139,"95 Westminster Street, St Albans, Christchurch",null,+64 3 355 5939,null,St Albans,Christchurch,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19556,XCHC,-43.5448133,172.654787,"376 Wilsons Road North, Waltham, Christchurch",Mo-Fr 07:00-22:00; Sa 10:00-16:00,+64 27 828 3757,https://www.xchc.co.nz/,Waltham,Christchurch,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19557,Coffee Embassy,-43.5340639,172.6501496,"107 Fitzgerald Avenue, Christchurch Central, Christchurch",null,null,null,Christchurch Central,Christchurch,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19558,Blax Espresso Bar,-43.523372,172.6300769,"100 Victoria Street, Christchurch Central, Christchurch","Mo-Fr 07:00-16:00; Sa,Su 08:00-16:00",+64 3 366 8982,https://www.blaxespressobar.com,Christchurch Central,Christchurch,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19559,Black & White Coffee Cartel,-43.5253766,172.6314448,"83 Victoria Street, Christchurch Central, Christchurch","Mo-Fr 07:00-17:00; Sa,Su 08:00-17:00",null,https://www.blackandwhitecoffee.co.nz/,Christchurch Central,Christchurch,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19560,Clevedon Co-op,-36.9944674,175.0361896,"31 Papakura-Clevedon Road, Clevedon",null,null,null,Clevedon,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19561,Robert Harris,-38.2317676,175.8787391,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19562,Black & White Coffee Cartel,-43.5959157,172.3835348,"67 Tennyson Street, Rolleston",null,null,null,Rolleston,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19563,Indi,-37.7998432,174.8678197,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19564,Raglan Roast,-37.8001775,174.8683032,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19565,Te Uku Roast Office,-37.8288638,174.9572875,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19566,Leigh Eats,-36.2905112,174.8048847,"18 Cumberland Street, Leigh",null,null,null,null,Leigh,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19567,Windermere Berry Farm and Café,-39.87291,174.9925831,Great North Road,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19568,Akito,-36.782792,175.0100871,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19569,Coffee Craft,-36.8790671,174.6327895,"3 Ratanui Street, Auckland",Mo-Fr 07:30-16:00; Sa 09:00-15:00,+6492189711,https://coffeecraft-coffeestore.business.site,null,Auckland,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19570,Little Oak Cafe and Bakery,-37.0508558,174.9299327,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19571,Esquires,-37.0494509,174.9288631,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
3396,Living Room Club,51.5415479,-0.1389476,null,null,null,www.livingroom.club,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
19572,Cafe Club,-37.0484732,174.9274854,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19573,Foodies Lunch Bar and Cafe,-37.0443141,174.9210582,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
3431,Green House Cafe,51.5319304,-0.1696956,null,null,null,null,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
19574,Takanini Bakehouse,-37.0384554,174.9135017,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19575,Socials Coffee,-37.0505512,174.9302474,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19576,The Sugarloaf,-37.0478347,174.9312446,null,null,null,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
3436,Bluebell Bistro,51.5581601,-0.1194156,null,null,null,https://bluebellbistro.com/,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
19577,Revive Vegan Cafe,-36.8472203,174.7646607,24 Wyndham Street,null,+64 9 303 0420,null,null,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19578,Body Fuel,-35.7245325,174.3242221,"95 Walton Street, Whangārei",null,null,null,Whangārei,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
19579,Sabio Coffee,-35.7275805,174.3294326,"148 Dent Street, Whangārei",null,null,https://sabiocoffee.co.nz/,Whangārei,null,2025-07-03 11:09:02.361197,2025-07-03 11:09:02.361197
